mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,spectral_centroid,chroma_stft,spectral_rolloff,zero_crossing_rate,rms,genre
-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.104056105,3.405438,0.046411633,1.5777521,-1.4500952,-1.2814348,2.1464107,-4.794343,-0.3170538,-0.42996433,-4.8876414,-3.0000095,1.0770749,-1.4569033,2530.853994149147,0.40328202,5071.785998270608,0.1343000193498452,0.09496325,country
-162.72116,119.81047,-2.8799524,20.506132,27.808872,5.485367,6.040956,1.2045438,-3.6995325,0.3423854,4.411625,-0.4080613,2.4593601,2.1353855,-1.6038624,3.6291285,-3.4621623,-2.5598269,5.6417904,-3.654727,1730.559357956436,0.3600382,3360.9380102009964,0.0665200059258901,0.11366553,country
-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.667631,1.1733669,-0.8542966,4.976347,-1.6956693,4.845418,-0.15781674,-2.079404,-0.27295622,-5.3116016,0.23376094,-0.1008811,-3.937658,-0.92281747,2777.1145172614247,0.34554547,5621.632673422988,0.13296442651896284,0.14661238,country
-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370549,0.36575213,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323166,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.738783,-1.0380155,-2.8514986,2109.4728877007824,0.37411577,3843.9517561496227,0.11589196739551083,0.10333062,country
-165.51901,117.87926,-33.606743,42.623318,-1.3848821,3.8313904,7.169803,-7.170014,-1.6314923,0.8754547,-12.514056,2.894263,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898137,1784.3451875096134,0.3102344,3556.786825930002,0.09412943837074303,0.09065509,country
-149.00017,107.24382,11.1901455,26.698795,11.405787,-3.808101,14.028653,-5.8929505,-11.049588,2.8112707,-8.445196,3.1889074,-0.7737128,-12.404469,-6.286398,-3.299155,-8.16863,-6.5842876,-3.6775792,-2.967854,1939.716518680421,0.3109064,4126.216715998694,0.0639731581366099,0.116934404,country
-109.98737,134.74861,-24.026144,19.394617,-4.4071765,-4.814888,-7.800572,-0.39370048,-5.4159317,-2.9570003,0.78146684,-4.776981,-0.17221723,-1.690577,-2.4042225,-1.9624149,-6.938368,-4.0739026,-1.9557137,-5.792825,1600.3408733031765,0.32361743,3007.5151473006968,0.07581624600909442,0.14357977,country
-143.12674,121.898,-13.34437,47.77785,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.0024843,2.7361472,-9.286326,4.504716,-8.325129,4.5223846,-6.035288,-2.352378,1779.496144918959,0.3509873,3873.6182434270995,0.07890693026799536,0.10938402,country
-204.71436,121.91577,-17.742798,46.3246,-1.7955848,17.031994,-14.699761,14.667406,-19.392899,10.903635,-13.474712,1.2002158,-6.213006,-1.6907123,-8.696857,-2.5127735,-11.3285055,0.16912653,-7.287028,-7.5118117,1552.7721617035625,0.27467206,3166.9225167194754,0.0592494527621904,0.09027794,country
-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.029911,15.491059,-1.1331513,7.8893595,0.4985816,-0.23055436,-3.869981,4.0625024,-3.1115553,3.003197,-1.4015293,-1.495099,1115.7881616130558,0.328754,2348.0441350316855,0.03547446425116099,0.069503844,country
-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492683,15.328484,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850337,-9.550154,4.0466037,-5.595068,-0.7083238,2271.2893251438104,0.37335324,4956.728360675068,0.10825444744098298,0.13353112,country
-175.0163,115.70678,5.10645,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.749918,-11.4932785,0.91233087,-8.153264,1.1864226,-7.9808745,-5.6468606,1654.6143319062874,0.31276882,3908.434699563419,0.06020787478231424,0.104260966,country
-82.962616,122.53282,-16.658556,40.015907,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.533731,-8.706784,10.766552,-4.624802,7.2375846,-7.6094975,5.2948713,-5.5172386,-0.17936282,1881.161817758554,0.35707697,4111.466805189387,0.08110419589299536,0.15497614,country
-164.79193,123.42043,4.2346563,48.788734,-5.1513314,22.844551,-7.8052983,19.294298,-11.024413,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135346,-7.3264356,1.3926399,-8.839242,-3.7414536,1468.7461596453222,0.31916454,3213.230570034346,0.054941088791602165,0.13618691,country
-137.88376,121.523895,-13.26719,43.318726,-10.709389,17.858778,-7.9495444,9.089493,-19.792675,9.440965,-19.59838,6.907874,-12.543895,-0.75563157,-9.14944,1.4457076,-8.303117,-3.7529554,-6.868935,-0.48034763,1741.8149971403934,0.31502816,3791.6270725498257,0.07543756349167957,0.13006444,country
-101.38996,120.45385,-0.4065886,49.042423,-15.863627,19.873766,-13.09437,18.574188,-15.706969,15.254118,-5.9068437,6.647349,-10.359329,7.0859585,-8.217058,6.200715,-8.389563,2.9200697,-6.652835,-1.323321,1796.1137426759592,0.34798485,4163.80815535507,0.07327015407314241,0.16375947,country
-185.1138,120.50994,29.717457,56.400288,-3.034662,22.222616,-10.344739,20.05401,-13.685049,9.170437,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.201931,5.9120364,-4.4247093,1.5817281,1535.3805435364122,0.28438237,3510.4121063515868,0.052538986914667185,0.14543544,country
-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094349,-4.627712,22.772083,-10.941142,13.539126,-6.8097224,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.255473,3.956895,-3.1399353,-4.3878207,1373.0379665331902,0.34205148,3068.9564424402574,0.04291659612035604,0.14100803,country
-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756379,9.734512,-8.368886,6.6592274,-9.09154,5.4229984,-6.853948,1.548852,-8.558102,5.4474525,-4.363458,-4.7068315,1397.840984804417,0.3144577,3101.314580108359,0.048586629861648606,0.10717965,country
-94.09417,109.16863,-11.849949,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585615,-10.199127,9.392066,-10.051932,7.8054934,-15.095585,3.2743917,-10.467717,7.547813,-5.5502315,2.2327795,2167.0242315710375,0.39037266,4794.804339807469,0.10237579818111456,0.1301793,country
-185.42262,118.46735,17.79529,48.887688,-2.1608064,21.370108,-9.001163,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795713,3.4514766,-6.0777125,1.2669606,-5.9532437,7.072019,-2.1684468,4.8688574,1615.0641667795348,0.33393723,3659.7028702774282,0.058282716355456655,0.13140647,country
-217.74222,128.3469,-7.513693,39.265003,-2.5556235,18.173012,-15.166711,16.770924,-15.265888,4.8992114,-6.5137625,2.8973584,-11.506307,-0.105541974,-10.6238,2.2620764,-9.167437,6.8667727,6.2359557,3.369279,1512.285769157878,0.26330346,3238.930414630902,0.060115282749613,0.082580954,country
-250.87863,163.09831,-3.8807104,30.153528,5.576422,7.4960394,4.0248203,-2.1106052,-5.470411,-1.0583413,-9.981246,1.8183817,-8.760416,-7.0439935,-4.215172,-8.841513,-7.404841,-3.3014638,-5.14065,-9.97036,894.2258292361456,0.28280285,1639.0484222317627,0.038680794069272446,0.11056769,country
-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766422,16.901648,-11.685101,13.207406,-7.183144,4.735628,-8.202425,2.6096554,-2.9877625,6.8062387,-2.078867,3.292025,0.28343815,-4.21877,1701.133231854635,0.32071486,3242.2803943740323,0.09886750495839783,0.13643475,country
-328.72546,167.05113,12.98839,28.820633,11.246061,14.426724,11.705959,7.804122,-11.729082,2.385381,-8.347571,-3.857314,-6.7459245,-5.7640853,-8.251606,-4.5495777,-1.0538641,-4.606028,-2.8582494,-2.2324877,857.9961382033647,0.32129815,1445.8079240639513,0.03538187221845975,0.055430457,country
-229.4689,157.31282,-16.762049,31.879862,-0.11036961,16.656443,1.355172,12.223305,-3.862505,6.8392315,-4.2632265,1.337568,-5.8956637,-4.0342126,-5.2549577,-4.548437,-6.8075137,-4.406004,-4.17981,-6.349776,1130.9407637739448,0.34938735,2216.5365969064437,0.050243082430340556,0.08349272,country
-217.16394,136.1694,-10.362346,51.38904,2.6122367,15.1277895,-0.6809201,12.287425,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.3602874,-0.5597211,0.36299685,-2.2528908,-2.4962318,4.193677,0.35145858,1327.824096106779,0.35215807,2755.9750016628773,0.06108731012964396,0.0871251,country
-99.32007,117.56864,-29.88463,40.83229,-15.2631445,27.98068,-11.955397,13.331403,-11.367624,10.538834,-8.748048,8.41087,-6.844215,0.4395354,-5.308865,1.6441802,-7.3530955,0.51846576,-1.4642421,-5.9269967,1935.1584683595631,0.36496183,4048.7838508913023,0.09476964613970588,0.1442469,country
-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.600293,-4.568851,-5.914592,-16.53805,-0.45218414,-16.302254,-4.2136073,-16.815842,-4.541953,-8.360623,-9.983513,-7.767914,-8.343301,-6.8449087,-10.199348,1261.3177003596356,0.29230934,2421.243692403976,0.060543095733359135,0.11840969,country
-96.28298,131.92026,-26.322138,35.98216,-22.80771,14.489158,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,2.9490716,-5.027494,1.5300584,-4.385612,2.545406,-5.3661103,-5.97007,1711.2104216664566,0.3451366,3556.48682774405,0.08227350099167957,0.1565894,country
-167.00983,132.44344,-17.294891,46.932304,-3.6503563,20.946672,-8.830444,8.546585,-15.151556,8.105514,-16.944101,6.6470175,-10.924017,1.1016005,-6.29374,-3.6414769,-7.382185,-2.1708145,-3.8498697,-9.668263,1549.1920056300596,0.3749396,3290.171771448094,0.06975279061048761,0.09581227,country
-207.27617,130.94698,-18.496767,33.299126,-3.9221637,15.393467,-6.383,2.9519517,-16.786154,7.084849,-8.59407,4.7956495,-12.250599,-1.0214049,-4.5420403,-6.0667114,-5.5392537,-2.364517,-6.528938,-5.895574,1533.8625889630157,0.35509008,3117.3561497738488,0.07112353062113003,0.082314834,country
-60.84931,105.47066,-16.914595,40.70118,-15.038137,36.0463,-12.818773,17.483316,-16.755318,11.757576,-10.130224,13.194357,-12.209436,2.357671,-12.200345,6.448179,-1.7883276,6.329572,-1.3351495,-2.7925975,2187.464108981412,0.37180796,4841.679056362471,0.11375403625677244,0.17973058,country
-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.351795,-13.370459,0.83986324,-13.976324,1.442853,-7.390412,0.61094123,-3.3870332,-3.5861695,-9.06807,-3.1647353,-4.070173,-7.0531178,1321.5897450564103,0.2973078,2590.326003319708,0.0665252968991873,0.12832628,country
-118.23319,152.9432,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.7017627,-10.694594,0.9979592,-6.701846,2.5876033,-9.8034315,0.1606013,-3.4548173,-7.41952,1513.1966226436089,0.33729202,2922.698993505708,0.08784300624032508,0.13140137,country
-302.58182,150.15967,-3.7027962,26.923807,-0.26331577,13.522552,7.248564,4.217868,1.7668283,6.563311,-0.4889708,7.8965797,1.32933,0.47706693,0.0748471,-3.2051349,-1.8265169,0.87443507,0.5740032,-3.1530657,1143.943990289628,0.37629452,2222.2448957224747,0.04985797515963622,0.043252815,country
-229.1472,180.35635,4.5209055,24.184402,1.1109345,3.9924355,-5.9960327,1.8722159,-13.136269,0.0047071236,-13.499958,1.5836844,-13.435795,-5.6945286,-7.6074038,-9.802795,-3.7803762,-4.796636,-4.7147093,-2.9630823,963.1958805922379,0.31024566,1752.8894005176085,0.04576843072755418,0.11523083,country
-100.95596,111.60762,-13.152134,44.59755,-5.9610386,29.337101,-7.956897,19.591026,-22.446842,17.270527,-17.831654,11.408343,-12.451892,1.6513623,-8.525837,2.7190504,-7.307456,4.8687754,-1.2129419,-1.293074,2049.8940197396387,0.3873131,4435.848177032943,0.08940724470297988,0.15323907,country
-74.1483,107.63805,-21.198166,47.234455,-5.976316,17.812094,-20.399553,14.992423,-15.965242,15.734073,-14.664024,10.681491,-10.128547,4.4502964,-7.654799,6.92382,-9.014679,4.166694,-3.748041,-3.5929134,2101.538599563589,0.37873685,4416.156629438371,0.10102962340363777,0.16790287,country
-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784996,15.524762,-18.795237,16.359055,-17.893854,12.126649,-13.205329,3.8833323,-8.886963,5.0211496,-9.8277445,6.536147,-4.5069447,-1.8084126,2253.250681954205,0.38583267,4798.970981279025,0.10609270692240712,0.1664755,country
-148.55994,141.2805,-15.883042,44.655067,0.9918708,13.662192,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908223,-5.0558124,1.3398417,-0.5577617,2.856684,-8.09752,2.1134844,-2.4832215,-4.4316597,1436.0348088902886,0.318365,2924.248984133127,0.05955141616679566,0.13104534,country
-80.23639,108.186485,-23.827435,52.60141,-6.424085,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001827,-10.704085,4.5692387,-4.96035,3.9968152,-9.807707,2.6804268,-8.185659,-5.2396874,1965.276613746473,0.31973165,4060.050449430389,0.09301795605166409,0.18059872,country
-146.04881,124.6481,-17.922836,49.225044,-0.17947558,22.789757,-7.1734576,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,5.422265,-4.9359694,5.122743,-8.049169,2.6350684,-1.8498029,-3.4177577,1596.2209122528532,0.33794,3291.4800968701625,0.06926526521381579,0.13540749,country
-122.427414,111.48314,-13.694294,53.82841,-2.6777658,19.67755,-14.138923,13.743675,-14.016459,14.626713,-13.9932165,9.218205,-10.559242,3.0057263,-8.314941,5.0736394,-9.64663,4.3217463,-5.6819005,-1.6688946,1879.9377906980571,0.3718834,4031.9756191950464,0.07831736467202012,0.1335073,country
-170.90068,124.81326,-19.262192,39.2072,-3.7551057,15.289897,-12.972992,8.530165,-11.833667,11.321371,-13.773081,3.102464,-10.078784,2.897005,-5.484683,2.5281568,-9.198529,1.073037,-3.5728164,-6.7214923,1589.6339834802307,0.32843277,3159.789226520172,0.07391451903541021,0.10860429,country
-121.94322,123.237656,-8.495369,51.596375,-0.10351306,20.407,-11.87541,16.275984,-11.508769,11.847224,-8.085656,9.13035,-8.638807,5.559068,-5.714605,3.9428215,-5.466577,4.9758854,-3.035579,-3.316732,1623.0094789002958,0.3536456,3527.637002194998,0.06606309258900929,0.15263915,country
-205.14923,140.98761,-8.957965,36.979443,6.4254427,14.875374,-4.3181176,12.232446,-11.431657,11.850926,-7.9033823,9.912311,-2.35165,4.4772673,-5.011018,3.1385374,-4.5251355,2.6503336,-3.1228733,-10.712697,1321.7303763628809,0.322121,2584.1010409612036,0.05250308388157895,0.10459916,country
-91.68523,115.86115,-30.200949,52.273148,-5.025164,16.953514,-15.656589,13.539407,-12.762941,15.969127,-11.969896,11.058928,-9.962004,2.0955365,-7.8270216,5.0337253,-7.3030434,3.050468,-4.442384,-2.2333906,1927.440445022141,0.37119007,3883.326518055824,0.0990303913506192,0.14735453,country
-193.78868,125.56074,-20.924124,46.338,-2.685432,12.833367,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.163946,-3.658497,0.3212968,-8.018199,0.397922,-6.5234594,1.1838377,0.72002095,-5.210151,1563.418330602126,0.35334733,3233.9637779968075,0.06475622218459752,0.08943178,country
-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469585,-18.131817,13.267167,-12.802163,9.798451,-11.344081,4.923647,-7.846176,5.73902,-10.303221,3.7310996,-3.2382276,0.38193187,2334.872868912086,0.3705238,4838.912406425358,0.12121959957914087,0.17646493,country
-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699962,-14.165855,-1.1532571,-10.306384,-4.047061,-6.6340656,-5.4173846,-9.716231,-3.202914,-4.448395,-9.152062,1537.7642290059293,0.25082582,3055.1981923011804,0.068123926688274,0.092549935,country
-104.37176,136.39383,-20.940239,52.861176,2.025889,20.427711,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,0.03771141,-2.0411675,2.1937985,-7.11224,1.8450246,1.6776917,-1.4936906,1474.927396796844,0.3667726,3108.406203892947,0.06299281636996903,0.20664184,country
-124.83957,127.38223,-23.38181,47.360462,0.5631107,15.991253,-9.954187,16.180136,-16.72955,6.785199,-8.187069,3.2049856,-1.5920391,-2.1546216,-3.5263731,2.2071302,-1.40757,-1.689278,-1.0261395,-2.6274633,1555.9530444453296,0.32867116,3218.1472069707816,0.0672293742743808,0.17533581,country
-69.88548,124.21146,-32.470196,47.69471,1.3983787,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903322,-3.1964304,5.8301554,-5.6160216,4.165293,0.12036086,-1.7134392,1754.1360136048193,0.32571617,3504.895473043247,0.09739925986842106,0.2179833,country
-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081844,17.78146,-15.505312,13.504546,-10.957894,9.476343,-1.9246048,1.8717725,-2.6637003,3.3802795,-3.5191011,2.1003568,2.08825,-0.1079625,1560.8796813263718,0.34799957,3175.26413294553,0.06718742441466719,0.15299171,country
-139.62306,128.79353,-20.24936,49.443615,-2.1603606,16.988024,-8.355296,9.8182955,-20.150694,2.5017843,-11.247768,3.766037,-6.424687,-3.3514197,-2.8953953,1.9763129,-4.182942,1.3833524,2.4402025,-3.6237288,1425.2635079969477,0.27091026,2980.9403079951144,0.0617449025251548,0.17611368,country
-42.16572,106.27832,-24.220882,44.671467,-12.33506,20.518545,-16.044445,18.488562,-18.781012,15.5109005,-15.4647255,8.930742,-9.987847,6.9245358,-8.796884,4.5718284,-9.043404,1.0606868,-6.4489336,-0.99137646,2157.205776680438,0.38101023,4477.88958948094,0.1082567150009675,0.22073805,country
-111.17791,94.0352,12.515315,16.74026,8.181678,15.667253,-1.3758587,7.0394297,0.97360957,-1.4805396,-3.0693026,-5.068189,-3.684127,0.23450817,-2.0857089,-1.823721,-5.340757,1.2517449,-5.591701,-3.628164,2297.0855298395068,0.44586715,4888.128775487374,0.09633501838235294,0.14226125,disco
-28.934706,51.971786,-7.6104946,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.7281346,11.147646,-1.8413448,1.6686252,-2.6266403,-1.3988687,-3.6203117,0.19592611,-0.50231105,2.492097,-3.4764965,-0.12979738,3290.4921281244474,0.41186738,6514.877272095105,0.18854685685952013,0.1770407,disco
-53.18525,57.17846,21.168882,11.324465,18.12236,1.6665678,0.34381622,2.3195999,-5.109741,2.7499392,3.1528792,-5.519139,-3.1672285,-0.5232683,-2.650019,-1.9904132,-1.2388088,-3.371039,-3.7308135,-1.440452,3591.73383244625,0.4118954,8074.159509995405,0.1533482790731424,0.16131842,disco
-44.234295,52.219402,3.3025825,43.808002,12.616858,24.422096,4.970884,15.33408,2.0627644,10.375376,-1.5161041,8.84058,0.42485905,4.697436,-1.7848299,2.9537396,-2.0194726,-3.3882825,-4.194432,-0.42168608,3048.5690425083776,0.49482706,6212.837431822029,0.14965177837171054,0.19658779,disco
-83.583496,64.47946,5.6559176,2.7011647,0.790316,6.170802,1.892269,1.9798597,-1.8164452,1.8574665,2.459876,-0.22793381,2.9555101,-3.3824587,-0.87964565,0.04498539,-1.5710961,0.55798125,0.30237284,-2.7803588,3328.830808812161,0.3821435,7196.373151182759,0.16905150989260836,0.114560604,disco
-24.691769,73.7432,-11.558471,28.394289,6.2409563,2.4656217,8.6340885,12.309108,-4.102859,13.385866,1.9154304,-0.97336835,0.6083648,2.3642092,-3.7914464,-0.9334681,-0.8856284,-3.499582,-0.97060335,0.11684963,2722.0804866206827,0.44927672,5469.600259408862,0.14455203596652477,0.20725702,disco
-14.574394,65.21034,-19.872639,31.508326,-4.8264494,11.86232,9.994609,5.9573913,-3.8033693,9.377889,-4.387916,3.339541,-4.444171,-1.267118,-0.83626723,-2.202067,-4.7423997,-2.6242146,-7.4693303,0.22922221,2848.2245207476594,0.4739877,5506.550035978618,0.16366529907604488,0.19194463,disco
-53.44801,56.161034,-6.3209867,31.619057,4.6533747,16.347412,4.119817,1.8823282,-0.38823876,2.495932,-0.5415109,0.9562786,0.49564818,-0.1668209,-1.8157804,-2.5324876,0.81604815,-0.34222034,0.56009215,2.7850673,3099.1841465490747,0.43156642,6098.354790749565,0.1402841101489938,0.15960243,disco
-32.467175,65.00107,-26.697556,30.282536,5.743129,11.739748,-2.1584125,10.449982,-2.361821,5.3235164,-3.8081305,-0.8611962,-0.18782516,3.4654245,-3.0110605,0.43562254,-0.93142164,1.178315,0.006235412,2.8587081,2802.541418287883,0.4553413,5449.683713174826,0.16440792497097523,0.19060382,disco
-68.970566,63.131035,-15.854861,28.002192,8.1834755,7.321166,-4.936118,9.494793,-0.9736147,-1.6035987,-6.1901293,-3.9367528,-1.171013,-6.543671,-6.177693,-5.0452127,-4.4068336,-5.3750815,-1.6540104,-0.88945585,3016.630571985955,0.44215426,5954.647326395608,0.17065354102167182,0.11894808,disco
-6.7841387,61.12633,-16.656654,27.431992,7.7223644,16.008894,4.6347065,11.4495,0.33629203,9.832177,3.1856217,5.025588,-1.8622084,1.482043,0.9412414,-0.4382249,-0.73169994,4.444671,-1.844805,-0.6028676,2877.646855543141,0.43755713,5866.05619542739,0.15032410990712075,0.23285034,disco
-41.327946,62.794346,7.325327,12.125494,6.3566375,9.265047,3.0930905,13.867353,0.16360408,8.0671015,-2.697001,-7.219517,-3.2453783,-1.9231244,0.5200374,-3.1877124,-5.547015,-9.166517,-10.670773,-5.9729233,3132.849239309041,0.3736674,6864.0001609967585,0.13097653226586686,0.18885729,disco
-57.66927,68.380356,-15.251752,23.414114,14.855438,13.172661,2.1979194,12.811309,0.061214767,12.777958,0.03940566,3.3698215,0.8151105,1.0514908,0.5454103,2.9783316,2.9126883,4.0227365,0.5252393,1.9603633,2739.0755703377026,0.42879608,5710.898800309597,0.13174939229392416,0.1758003,disco
-40.070427,56.209106,23.679754,31.92545,2.4516675,2.5737195,-2.4787798,3.0920587,1.8828639,3.3509662,0.00014271456,-1.5209646,-2.4554946,-5.073821,-3.6762688,-7.849821,-3.0386093,-2.7839167,-7.496366,-3.6325722,3391.8321168993366,0.42132524,7204.406435939919,0.15957688842395512,0.1707804,disco
-23.927662,61.220757,-0.9586992,25.331013,0.39423472,6.0302544,2.4890816,6.189192,-0.32926697,9.696876,-5.5078354,1.0618181,-2.4369648,-0.56661993,-1.5567182,-0.8967289,-6.7337766,-3.7109935,-4.4605083,-0.7739851,3087.483970853388,0.43621334,6530.043847051567,0.156306688999613,0.17372327,disco
-46.826416,103.7258,22.146416,9.233178,2.2635014,-4.791668,4.809458,0.9585231,-9.410542,-1.065514,-0.86308634,-5.27438,-1.7578694,-3.6494381,-4.312637,-0.086329035,-2.5016925,0.54237896,2.5184677,-3.5447366,2361.735960891677,0.4146435,5438.25878225982,0.09018917497097523,0.2158627,disco
-36.030983,83.65931,-2.7294111,32.392513,9.1963415,4.1342163,0.03383908,11.114394,-2.8908203,7.905869,0.61443704,3.6502342,3.7515378,4.0707974,-3.3186338,0.09888028,-3.843196,-0.50684434,-3.4149015,-0.7712105,2522.8702609517236,0.43456843,5342.909358824739,0.11443506010545666,0.20560874,disco
-98.156845,92.40119,2.6636736,19.337896,3.5860505,-1.7657074,-1.7049835,-3.1714423,-9.09204,-4.080457,-5.1855764,-5.48785,-4.233516,-3.7713583,-1.7159791,-5.584647,-4.687199,-2.7077785,-1.842392,-3.09303,2564.6775896822555,0.40469867,5388.992413500145,0.12076004075561146,0.11607086,disco
-73.150406,71.752396,12.0955715,1.3943436,4.529426,10.863226,3.870923,0.938661,-5.9797716,9.034468,-2.3677683,3.5552125,-0.14264001,3.109238,-0.07392059,0.36490577,1.0845679,1.5209072,2.304687,1.9287057,3043.380831699277,0.37004274,6839.091978279799,0.14359928284636223,0.1386678,disco
-95.10371,109.35317,-30.161179,16.358658,20.03973,11.962816,3.48553,6.1739693,5.2001824,8.620756,0.3425964,0.38362703,0.53627163,-1.8029801,0.97747785,-0.063978635,-3.6734533,-2.1387339,-3.6518173,-4.407776,2117.5507614054177,0.44494396,4198.949609526171,0.10366263847232972,0.14695053,disco
-103.961624,105.809135,-14.325732,36.73847,-10.348667,16.81085,-6.8228097,8.140345,-4.461959,0.9882636,-10.006155,0.38354298,-1.7078525,2.9656322,-0.89472985,-3.0466807,-4.439489,-6.513695,-8.457305,-2.7770846,2117.828754709546,0.34271052,4351.2236887456465,0.10330171850812693,0.124615744,disco
-115.132545,70.425385,31.242792,11.176329,13.06419,3.867458,1.8087032,4.9707108,-1.0388265,3.9260278,-1.2926351,-0.68841565,-1.0751352,-0.14145261,-2.1613638,-2.3170588,-6.3917284,-5.3133707,-4.9977107,-3.8522289,3248.532892801311,0.401155,7422.538450258804,0.1240548054131192,0.11133677,disco
-71.94239,46.88916,21.026213,29.950956,9.497894,2.4052784,8.244612,2.5142548,-2.162969,0.43971246,-0.2331874,-1.5565153,-3.6136649,-3.8174977,-5.2896686,-2.9235542,-2.9003375,-1.7993289,-0.7156233,-0.98826045,3707.487312505618,0.43536064,7806.927792575706,0.17289993711300308,0.13689657,disco
-32.173412,60.033607,3.3775675,18.969069,4.3263345,0.6811349,-2.0263913,1.3316941,-4.64699,3.7893417,-6.734154,-4.892331,-2.343729,-1.6774992,-3.493383,-2.6775057,1.0068876,4.0120397,4.7022734,5.8544073,3167.808308145324,0.4352631,6730.517634813999,0.15100324412248453,0.1782089,disco
-69.599335,83.05957,-16.599524,0.11946942,7.4157043,0.76961887,1.337008,4.6906857,-1.4208714,3.3284733,-2.8755646,-8.202937,-5.765528,-0.26638108,-3.2104325,-1.8850925,4.043784,3.6543794,1.9138741,3.6086924,2625.095043461179,0.37260482,5606.407765485923,0.12025853207236842,0.14297517,disco
-124.198685,90.16968,-11.312609,10.940362,-1.1521436,-3.7543972,-0.8530474,-3.8402538,-3.7089515,-0.26702476,-5.8232455,-3.4306006,-4.6257415,-4.559666,-5.4870396,-5.199043,-4.6086793,-1.811132,-1.3179176,-1.9561292,2410.0020281305497,0.35809016,5080.294280155525,0.0996603950996517,0.10787619,disco
-68.09459,66.36573,11.869311,21.982038,9.769293,6.6966743,1.6115297,3.8194947,0.95873666,4.773914,-4.2044983,-0.058831207,-1.2347758,0.07779578,-1.1298578,-2.0621066,2.565989,1.3888538,2.1794925,2.2477427,3042.993183926036,0.4012705,6611.985018231182,0.1315751681017802,0.14301582,disco
-155.63733,60.568504,23.166864,31.186348,25.054384,16.906994,9.43836,8.449133,5.317451,6.5566573,5.7627544,3.9231863,7.5597153,2.156522,4.427986,4.3452907,-0.02313579,0.89370626,-0.49496508,-4.7843685,2909.983968555962,0.48534432,6351.153262111794,0.10124882086880804,0.115593135,disco
-20.481245,53.708107,5.945927,10.1530695,17.057161,9.541378,4.6119027,6.398941,-0.33330113,1.7238895,3.6845264,-0.77463174,-5.887973,2.3219109,0.36891213,2.7516134,-0.53185666,-1.2027638,0.24694546,-1.2757894,3713.366946149792,0.48300153,7726.378279647591,0.1982474784732972,0.17252432,disco
